latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenities_count,amenity_wifi,amenity_air_conditioning,amenity_kitchen,amenity_washer,amenity_dryer,amenity_heating,amenity_tv,review_score_total,host_reliability,distance_from_center,room_type_Private room,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire place,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Private room in villa,property_type_Room in aparthotel,property_type_Room in hotel,has_availability_encoded,instant_bookable_encoded
42.65241,-73.77002,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.33150040897360833,1,1125,1,1,1125,1125,1.0,1125.0,0.5498164503606795,0.6368104855357628,0.660894501368131,1.0050658078708523,0.23282212817702128,2.400925919389309,1.2650281918709314,294,66,1.9250406900364412,1.0496450931635894,0.15604089813467542,4.9,4.79,4.89,4.9,4.67,4.79,1,1,0,0,1.4420310841094637,0.010183860581722695,1,1,1,1,1,1,1,0.07628694466372771,-0.07213347167561608,-0.542180188214543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.6714,-73.79431,-0.19374451037201262,0.46526258224944156,0.3400528832457217,-1.4408835356525778,-0.024930496644150237,5,89,5,5,89,89,5.0,89.0,0.46498305336179735,0.5901689851268557,0.6279971934812929,-1.269670381291676,-0.5455814757376409,-0.6829237671871475,-0.5802881614086842,82,1,-0.8921184850028002,-0.7531350719605132,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,5.0,5,1,4,0,-0.9396874788492946,0.5989961633067677,1,1,1,1,1,1,1,0.8112581002835609,-0.10185051680879438,1.3351314200958748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66064,-73.76074,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.5277051528644615,1,1125,1,1,1125,1125,1.0,1125.0,-0.3833509166270239,-0.15609502141565842,-0.0628462721423087,-1.4459414513005804,1.7708726226590044,0.9740700942569186,2.495239094057342,61,39,1.545586597071972,0.4769323333831588,-0.08575477407766813,4.83,4.92,4.81,4.89,4.21,4.69,1,1,0,0,2.0253090995279353,0.14103103896506602,1,0,0,0,0,1,1,-0.3328007740303334,-0.005337984223790204,0.4135374241671698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0
42.64149,-73.77925,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.36828879845314333,1,30,1,1,1125,1125,1.0,1125.0,-0.21368412262925965,-1.1822080304116154,-1.5761224349368645,-1.8320590332248472,-0.1235554254224626,1.3883185596179353,3.1103445451505474,15,35,1.9250406900364412,0.9792635250941872,0.15604089813467542,4.76,4.93,4.98,4.98,4.72,4.78,1,1,0,0,2.5221755571066327,-0.5132048529516506,1,1,1,0,1,1,1,0.22189443775822054,0.3706968459169352,-1.7852305351831879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65403,-73.77056,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.2088724440418251,1,1125,1,1,365,365,1.0,365.0,0.7194832443584438,0.5901689851268557,0.06874295940504398,0.7532499935724174,0.5798213251028346,0.19160077079722074,1.8801336429641369,264,15,0.37272849154543064,0.15400513871178345,0.3676121113204767,4.96,4.88,4.95,4.96,4.79,4.85,11,11,0,0,0.6805292306464593,0.5335725741150961,1,1,1,1,1,1,1,0.38830300129478745,-0.09365050152636897,-0.37167432771751374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6549886,-73.7939094,0.21292713516132086,-0.32067899095280256,0.3400528832457217,0.39375496019334716,0.15901145075352463,1,365,1,1,1125,1125,1.0,1125.0,0.12564946536626886,0.35696148308232,0.39771603827342566,0.7532499935724174,0.41101090497676324,2.2628430976023037,-0.5802881614086842,264,73,1.9250406900364412,1.9880660007556206,0.6396322425593626,4.95,4.98,4.98,4.97,4.89,4.94,1,1,0,0,1.9442982640531472,1.0569612876484693,1,1,1,1,1,1,1,0.6101810860102113,-0.07072605760431884,-0.43125060020361694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64714,-73.75466,-0.6004161559053461,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.5277051528644615,1,14,1,1,14,14,1.0,14.0,-0.21368412262925965,0.21703698185559864,0.26612680672607303,-1.3620028465344356,0.5798213251028346,4.3340854244073865,1.8801336429641369,71,111,1.9250406900364412,0.6742767301267771,-0.47867274142272576,4.77,4.78,4.86,4.83,3.83,4.53,4,4,0,0,3.310681022394566,0.010183860581722695,1,0,1,0,1,1,1,-0.8528275350821046,0.14832973987304898,-0.9927117889957502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.68001107,-73.81705996,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.18434685105546844,3,365,3,3,365,365,3.0,365.0,-1.4861850776124916,-1.8818305365452224,-2.003787437465761,-1.9411792194208357,-0.5080680490429583,-0.5908685526624773,-0.5802881614086842,2,3,-0.8001296139811107,-0.34970608374570383,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,4.8,3,1,2,0,-0.8802795328344502,1.6457735903735145,1,0,1,1,1,1,1,0.6725842973364224,0.06121685296925854,2.1231175424621673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66141,-73.76361,-1.0070878014386797,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.18434685105546844,30,365,30,30,365,365,30.0,365.0,-1.4861850776124916,-1.8818305365452224,-2.069582053239437,-1.9579669403740647,-0.5549598324113115,-0.7289513744494828,-0.5802881614086842,0,0,-1.007104573779912,-0.34970608374570383,0.24671427521430495,4.905,4.88,4.94,4.96,4.81,4.83,1,0,1,0,-0.2970015174159788,-2.214218171935114,1,1,0,0,0,0,1,0.3432340153369676,-0.10383914326950235,0.4747219702531448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
42.67177,-73.79464,-0.6004161559053461,0.46526258224944156,-0.5391082295359002,-0.5235642877296154,-0.5277051528644615,4,89,4,4,89,89,4.0,89.0,1.0588168323539722,0.9166594879892056,0.8582783486891601,-1.2109133579553746,-0.4236628389799227,-0.3147029090884662,0.034817289684521045,89,8,-0.17920473458470645,-0.42008765181510616,0.6698567015859048,5.0,5.0,5.0,5.0,4.93,4.86,5,1,4,0,-0.6372470264100871,0.5989961633067677,1,0,1,1,1,1,1,0.6656506071890644,-0.08733354364562626,1.372858860521346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64391,-73.77292,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-1.4408835356525778,-0.5031795598781049,2,1125,2,2,1125,1125,2.0,1125.0,0.889150038356208,0.8233764871713913,0.8253810408023219,1.0806105521603828,-0.5455814757376409,-0.7289513744494828,-0.5802881614086842,303,0,-1.007104573779912,-0.8506572447102734,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,-0.9990954248641388,-1.5599822800183973,1,1,1,0,0,1,1,0.8112581002835609,-0.10383914326950235,-1.4789145821795693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6737,-73.75313,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.4663911703985699,1,1125,1,1,1125,1125,1.0,1125.0,0.9739834353550901,0.8700179875802985,0.8582783486891601,-0.46385977553668445,-0.48931133569561713,-0.6829237671871475,-0.5802881614086842,178,1,-0.9381129205136449,-0.812016383809425,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,4.86,1,0,1,0,-0.9774925354041953,0.9915376984567977,1,1,0,1,1,1,1,0.7141864382205633,-0.10291704273185563,1.878144640238297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6761,-73.73825,0.21292713516132086,-0.32067899095280256,0.3400528832457217,0.39375496019334716,-0.049456089630506885,3,26,3,3,1125,1125,3.0,1125.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,-0.45546591506006995,-0.5455814757376409,-0.6829237671871475,-0.5802881614086842,179,1,-0.9381129205136449,-0.7932479656575844,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,-0.8964816999294077,0.010183860581722695,1,1,1,0,1,1,1,0.8112581002835609,-0.10292216551262034,2.255715350133079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65641,-73.76413,-0.6004161559053461,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.4050771879326783,1,27,1,1,1125,1125,1.0,1125.0,0.12564946536626886,0.21703698185559864,0.26612680672607303,-1.3620028465344356,2.267925526363548,3.5516161009476885,1.8801336429641369,71,97,1.9250406900364412,0.9088819570247849,0.4280610293735613,4.93,4.91,4.89,4.98,4.88,4.9,1,1,0,0,2.927229734480571,-0.12066331780162064,1,1,1,0,1,1,1,0.4576399027683567,0.10935818520556381,-0.06758133793217376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64441207,-73.75226674,1.0262704262279878,-0.32067899095280256,0.3400528832457217,0.39375496019334716,-0.1598212580691118,1,365,1,3,1125,1125,2.2,1125.0,-0.044017328631495385,-0.06281202059784416,0.20033219095239665,0.8875517611982493,-0.5080680490429583,-0.49881333813780687,0.034817289684521045,280,0,-0.6621463074485764,-0.5884514028830882,0.6698567015859048,5.0,5.0,5.0,5.0,4.8,5.0,10,10,0,0,0.30247866509745,0.4681489849234244,1,1,1,1,1,1,1,0.6725842973364224,-0.10141184920716764,-1.2674082035174883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.65274,-73.76779,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,1.3110742081163098,-0.28244922300089503,1,365,1,1,365,365,1.0,365.0,0.8043166413573258,0.7767349867624842,0.7266891171418074,-1.2444887998618326,-0.03915021535942694,1.8025670249789518,1.8801336429641369,85,46,1.9250406900364412,1.1434871839227927,-0.2066526101838399,4.78,4.82,4.87,4.95,4.44,4.73,4,4,0,0,1.9064932074982461,0.07560744977339437,1,1,1,1,1,1,1,-0.1663922104937665,0.0017199240924958953,-0.49015083251770286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64563,-73.75311,1.0262704262279878,-0.32067899095280256,0.3400528832457217,1.3110742081163098,-0.27018642650771674,1,28,1,3,1125,1125,2.2,1125.0,0.7194832443584438,0.6368104855357628,0.6937918092549692,1.0302473893006958,3.5527603906564242,0.8820148797322482,0.034817289684521045,296,31,1.4076032905394376,0.8108997740262052,-0.26710152823692446,4.76,4.68,4.76,4.82,4.65,4.69,10,10,0,0,2.235937271762383,1.2532320552234844,1,0,1,1,1,1,1,-0.3258670838829754,-0.08765718285393756,-1.1430132414980851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6541815,-73.7608605,0.21292713516132086,-0.32067899095280256,0.3400528832457217,0.39375496019334716,-0.1107700720963985,1,30,1,3,1125,1125,1.1,1125.0,-0.3833509166270239,-0.06281202059784416,0.0029483436313676426,-0.05256061218257417,0.8517936686392827,3.735726529997029,3.7254499962437526,227,102,1.9250406900364412,1.4719345015800036,0.4280610293735613,4.95,4.89,4.97,4.99,4.92,4.89,2,2,0,0,3.299879577664594,0.5335725741150961,1,1,1,1,1,1,1,0.5408441845366383,-0.033617951887222504,-0.2827361580075613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64615,-73.75966,-0.6004161559053461,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.4050771879326783,2,45,1,2,1125,1125,1.3,1125.0,-1.4861850776124916,-1.8818305365452224,-1.5432251270500263,-1.8236651727482327,2.9150321368468215,0.8359872724699131,-0.5802881614086842,16,38,1.3386116372731705,0.5569741166777732,-0.8111417907146988,4.62,4.45,4.81,4.87,4.76,4.64,2,1,1,0,0.6427241740915582,-0.3823576745683073,1,1,1,1,1,1,1,-0.47147457697747563,0.2262728492080194,-1.1381898486960758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64409,-73.75709,-0.6004161559053461,0.46526258224944156,-0.5391082295359002,-1.4408835356525778,-0.3928143914395,2,365,2,2,365,365,2.0,365.0,0.5498164503606795,0.5435274847179485,0.5293052698207784,-1.2948519627215196,-0.057906928706768196,1.6644842031919462,1.2650281918709314,79,46,1.9250406900364412,0.9323424797145856,0.15604089813467542,4.92,4.94,4.92,4.87,4.4,4.77,23,23,0,0,1.3070130249848175,0.010183860581722695,1,1,1,1,1,1,1,-0.006917337104561303,0.0034472542856922297,-1.3400269826111755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64535,-73.75365,-0.19374451037201262,-0.32067899095280256,-1.418269342317522,-0.5235642877296154,-0.6748587107826014,1,28,1,3,1125,1125,2.2,1125.0,-0.21368412262925965,0.21703698185559864,0.39771603827342566,0.9295210635813218,5.100189241812077,2.216815490339968,2.495239094057342,284,66,1.9250406900364412,0.3927504578491678,-0.17642815115729762,4.76,4.71,4.82,4.9,4.62,4.71,10,10,0,0,3.278276688204651,0.926114109265126,1,1,1,1,1,1,1,-0.21492804152526904,-0.07322005990926844,-1.1774172599364061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6524924,-73.7674361,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,1.3110742081163098,-0.28244922300089503,1,365,1,1,365,365,1.0,365.0,0.6346498473595616,0.6834519859446699,0.6279971934812929,-1.269670381291676,-0.10479871207512134,1.4803737741426055,3.7254499962437526,82,37,1.9250406900364412,1.1434871839227927,0.0955919800815882,4.75,4.88,4.9,4.92,4.23,4.73,4,4,0,0,1.566247698504138,0.07560744977339437,1,1,1,1,1,1,1,-0.2911986331461926,-0.008385073155520156,-0.5141837132578365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66974,-73.78611,-1.0070878014386797,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.8342750651939196,2,365,2,2,365,365,2.0,365.0,-1.2316848866158452,-0.5292270246869155,-0.12864088791598505,0.8371885983385624,-0.27360913220119265,0.14557316353488556,0.6499227407777264,274,23,0.3037368382791635,-0.43112789778677707,0.6698567015859048,4.97,4.8,4.83,4.97,4.97,4.9,4,0,4,0,-0.19978851484623364,-0.44778126375997895,1,0,0,0,0,1,1,0.4229714520315702,-0.09444973030981237,1.2109218992480035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65826,-73.76944,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,0.39375496019334716,0.02412068932856306,1,1125,1,1,1125,1125,1.0,1125.0,0.04081606836738674,0.1703954814466915,0.20033219095239665,0.6860991097595014,1.2644413622807904,1.4803737741426055,0.6499227407777264,256,48,1.9250406900364412,1.730000251167812,0.6094077835328203,4.97,4.99,4.99,4.99,4.97,4.95,3,3,0,0,1.5446448090441944,0.5335725741150961,1,0,1,0,1,1,1,0.7141864382205633,-0.07876734637247537,0.09212791524361531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65258,-73.76917,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.2947120194940734,1,1125,1,1,365,365,1.0,365.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,1.0973982731136118,-0.24547406218018078,-0.4067581236131365,0.6499227407777264,305,6,-0.5241630009160422,-0.5260740131431473,-0.3275504462900117,4.79,4.7,4.67,4.91,4.76,4.76,11,11,0,0,-0.31860440687592223,-1.5599822800183973,1,1,1,0,1,1,1,-0.1663922104937702,-0.10067368580738913,-0.5176040520096621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64535,-73.75365,0.6195987806946543,-0.32067899095280256,-0.5391082295359002,0.39375496019334716,-0.49091676338492657,1,28,1,3,1125,1125,2.2,1125.0,-0.21368412262925965,0.12375398103778437,0.3319214224997493,0.9295210635813218,5.784809278990034,2.078732668552963,1.8801336429641369,284,61,1.9250406900364412,0.7446582981961795,0.06536752105504592,4.87,4.83,4.86,4.91,4.73,4.82,10,10,0,0,3.758940978688391,1.1878084660318127,1,1,1,1,1,1,1,0.13175646584258088,-0.07465532944177941,-1.1774172599364061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6564469,-73.7507251,0.6195987806946543,-0.32067899095280256,-0.5391082295359002,-1.4408835356525778,-0.049456089630506885,5,365,5,5,365,365,5.0,365.0,1.0588168323539722,0.9166594879892056,-0.09574358002914686,0.7364622726191884,-0.48931133569561713,-0.4067581236131365,-0.5802881614086842,261,7,-0.20220195234012883,-0.18088232242890215,0.24671427521430495,5.0,4.86,5.0,5.0,4.86,5.0,1,1,0,0,-0.6966549724249314,0.8606905200734544,1,1,1,1,1,1,1,0.6171147761575656,-0.10025096943822494,0.04006080916910985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.65777,-73.8177,-1.0070878014386797,-0.32067899095280256,-0.5391082295359002,0.39375496019334716,-0.33150040897360833,1,365,1,1,365,365,1.0,365.0,1.0588168323539722,0.9166594879892056,0.8911756565759982,1.0973982731136118,-0.5362031190639702,-0.6368961599248124,-0.5802881614086842,305,2,-0.8691212672473778,-0.7612312523397387,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,-0.885680255199436,-1.3637115124433823,1,1,1,1,0,0,1,0.8112581002835609,-0.10293472685175571,-0.2797610513202186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65312775,-73.76950465,-0.6004161559053461,-0.32067899095280256,0.3400528832457217,1.3110742081163098,-0.2088724440418251,1,365,1,1,1125,1125,1.0,1125.0,0.8043166413573258,0.4502444839001343,0.26612680672607303,0.7784315750022609,-0.3486359855905577,0.05351794901021521,0.034817289684521045,266,17,0.1657535317466292,0.0033057811984749295,0.5187344064531908,5.0,4.91,4.82,4.91,4.95,5.0,1,1,0,0,-0.3240051292409081,0.926114109265126,1,1,1,0,1,1,1,0.526976804241926,-0.09525825049867992,-0.4610831215590206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.65173,-73.76786,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,1.3110742081163098,-0.4173399844258566,1,365,1,1,365,365,1.0,365.0,-0.12885072563037753,0.1703954814466915,0.10164026729188215,-1.4039721489175079,-0.21733899215916888,0.9280424869945835,2.495239094057342,66,27,1.4765949438057049,0.6199035187162977,0.004918603001961383,4.83,4.86,4.92,4.92,4.5,4.89,4,4,0,0,2.306146662507199,-0.05523972860994897,1,1,1,1,1,1,1,0.06241956436901164,-0.015152339320317397,-0.5994380196184769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.64585,-73.75297,1.0262704262279878,-0.32067899095280256,0.3400528832457217,0.39375496019334716,-0.2579236300145384,1,28,1,3,1125,1125,2.2,1125.0,0.12564946536626886,0.40360298349122714,0.5293052698207784,0.9798842264410088,3.580895460677436,1.3883185596179353,1.2650281918709314,290,37,1.9250406900364412,1.190408229302394,-0.08575477407766813,4.8,4.75,4.84,4.87,4.63,4.76,10,10,0,0,2.306146662507199,1.122384876840141,1,0,1,1,1,1,1,-0.12479006960962939,-0.08220787310715762,-1.1182274402489651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66075,-73.80605,-0.6004161559053461,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.5890191353303531,1,1125,1,1,1125,1125,1.0,1125.0,0.38014965636291526,-0.8557175275492654,-0.4576139667843667,0.4426771559376811,3.956029727624261,5.208609962391755,0.6499227407777264,226,139,1.9250406900364412,0.5569741166777732,-0.05553031505112585,4.85,4.65,4.86,4.78,4.91,4.85,2,2,0,0,3.4510998038841976,-0.9057463881016806,1,0,1,0,1,1,1,0.04855218407429557,-0.029650211162184734,0.11201271396417402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.66091,-73.74285,0.21292713516132086,-0.32067899095280256,0.3400528832457217,0.39375496019334716,0.8334652578783325,1,14,1,2,14,14,1.0,14.0,0.7194832443584438,0.7300934863535771,0.7595864250286456,0.1740736206860172,1.602062202532933,-0.4067581236131365,0.6499227407777264,254,7,-0.5241630009160422,-0.1705780928553426,0.4885099474266485,4.95,4.88,4.96,4.92,4.73,4.83,1,1,0,0,0.9613667936257233,-0.05523972860994897,1,1,1,1,1,1,1,0.30509871952650586,-0.09930819435314421,0.5837366403847405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.65507161,-73.76475095,-0.19374451037201262,-0.32067899095280256,-0.5391082295359002,0.39375496019334716,0.03638348582174138,1,28,1,1,28,28,1.0,28.0,-0.6378511076236703,-0.2493780222334727,0.0029483436313676426,0.03137799258357078,-0.39552776895891084,0.05351794901021521,0.6499227407777264,237,9,0.1657535317466292,0.19098996271688115,0.4885099474266485,5.0,5.0,5.0,5.0,5.0,4.88,1,1,0,0,2.289944495412241,1.7766207687568578,1,0,1,1,1,1,1,0.7280538185152756,-0.09204942925244801,-0.2163670575495306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
42.67318,-73.79345,-0.6004161559053461,0.46526258224944156,-0.5391082295359002,-0.5235642877296154,-0.45412837390539157,4,89,4,4,89,89,4.0,89.0,1.0588168323539722,0.9166594879892056,0.8582783486891601,-1.2109133579553746,-0.5362031190639702,-0.6368961599248124,-0.5802881614086842,89,2,-0.8231268317365331,-0.746142916178455,0.6698567015859048,5.0,5.0,5.0,5.0,5.0,5.0,5,1,4,0,-0.8046694197246484,0.337301806540081,1,1,1,1,1,1,1,0.8112581002835609,-0.10017123224197433,1.532641644346127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
42.6620383,-73.78922094,2.6529570083613216,0.46526258224944156,2.0983751088089653,3.1457127039622343,0.2571138226989512,2,365,1,2,365,365,1.3,365.0,0.5498164503606795,0.6368104855357628,0.39771603827342566,-0.6485247060222034,-0.5362031190639702,-0.6368961599248124,0.034817289684521045,156,0,-0.8691212672473778,-0.7082380716757181,0.6698567015859048,4.5,4.5,5.0,5.0,5.0,5.0,1,1,0,0,-0.2159906819411912,0.337301806540081,1,1,1,1,1,1,1,0.11788908554786481,-0.10173651911359456,0.359856351745185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
42.64564,-73.75261,0.21292713516132086,-0.32067899095280256,-0.5391082295359002,-0.5235642877296154,-0.4173399844258566,1,365,1,3,1125,1125,2.2,1125.0,0.38014965636291526,0.5435274847179485,0.5293052698207784,0.9379149240579363,0.09214677807196185,0.8820148797322482,0.6499227407777264,286,37,1.4076032905394376,0.5790546086211151,-0.3275504462900117,4.83,4.65,4.71,4.84,4.48,4.74,10,10,0,0,0.2808757756375066,0.9915376984567977,1,0,1,0,1,1,1,-0.4021376755039064,-0.08714272746500341,-1.1379772605008527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
